"sensor_id","time","value","upper_limit","lower_limit","outlier_status"
"7","2024-10-22 09:46:11.901264","0.441729736328125","0.4432535573822876","0.43769370824271253",False
"7","2024-10-22 09:46:12.191545","0.44083251953125","0.44322089837786804","0.4377084229111944",False
"7","2024-10-22 09:46:12.473472","0.44113159179687506","0.4432339969972205","0.43770728718246715",False
"7","2024-10-22 09:46:12.754079","0.43903808593750004","0.443254125120109","0.43766323327832835",False
"7","2024-10-22 09:46:13.033859","0.439337158203125","0.443263880009701","0.4376415154981114",False
"7","2024-10-22 09:46:13.315326","0.44053344726562504","0.4432661977159684","0.4376451792371563",False
"7","2024-10-22 09:46:13.596367","0.44083251953125","0.44325814705055583","0.4376472484572566",False
"7","2024-10-22 09:46:13.878304","0.44053344726562504","0.4432563814287967","0.437666958414953",False
"7","2024-10-22 09:46:14.160046","0.44053344726562504","0.44324318959905395","0.43766818735407087",False
"7","2024-10-22 09:46:14.441014","0.43993530273437503","0.44324142128040306","0.43765799278209666",False
"7","2024-10-22 09:46:14.723056","0.44083251953125","0.4432489593955954","0.43766241755752944",False
"7","2024-10-22 09:46:15.006662","0.44053344726562504","0.44322459862110836","0.437668833996079",False
"7","2024-10-22 09:46:15.288406","0.44083251953125","0.4432298632517666","0.43766955081073333",False
"7","2024-10-22 09:46:15.570529","0.44113159179687506","0.44324483584730484","0.4376785039964451",False
"7","2024-10-22 09:46:15.850702","0.441729736328125","0.4432638014047224","0.43771337144684014",False
"7","2024-10-22 09:46:16.131961","0.440234375","0.4432422624018685","0.43775883623094414",False
"7","2024-10-22 09:46:16.414451","0.441729736328125","0.44325581745919956","0.4377512626189258",False
"7","2024-10-22 09:46:16.695522","0.44143066406250003","0.44327866229430973","0.437746362119753",False
"7","2024-10-22 09:46:16.977849","0.43993530273437503","0.44327803039748215","0.4377350311259556",False
"7","2024-10-22 09:46:17.254999","0.439337158203125","0.44328984948849","0.43770526769901014",False
"7","2024-10-22 09:46:17.537348","0.43963623046875006","0.44329462946507303","0.437688524831802",False
"7","2024-10-22 09:46:17.821109","0.44053344726562504","0.44329560940816903","0.43769950777933087",False
"7","2024-10-22 09:46:18.102369","0.44113159179687506","0.44330473102758544","0.43772029338647706",False
"7","2024-10-22 09:46:18.383825","0.440234375","0.4433035815691477","0.4377274242902273",False
"7","2024-10-22 09:46:18.665693","0.44083251953125","0.44330985172808945","0.43773311702191053",False
"7","2024-10-22 09:46:18.946613","0.44083251953125","0.44331438656115607","0.4377345636341565",False
"7","2024-10-22 09:46:19.227118","0.44083251953125","0.44326699699858535","0.43775802741547726",False
"7","2024-10-22 09:46:19.509083","0.44202880859375004","0.4432832967772366","0.4377477090821384",False
"7","2024-10-22 09:46:19.790629","0.441729736328125","0.4432669969985853","0.4377580274154772",False
"7","2024-10-22 09:46:20.070347","0.43903808593750004","0.4432744538206083","0.4377087004762667",False
"7","2024-10-22 09:46:20.352415","0.440234375","0.44327445382060837","0.43770870047626675",False
"7","2024-10-22 09:46:20.634393","0.44053344726562504","0.44327638851363244","0.4377127472285551",False
"7","2024-10-22 09:46:20.915539","0.440234375","0.44325108222853127","0.43771412773240637",False
"7","2024-10-22 09:46:21.197478","0.44053344726562504","0.44325108222853116","0.43771412773240626",False
